# BUSCO version is: 5.2.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2020-09-10, number of genomes: 9226, number of BUSCOs: 24)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
984at40674	Complete	DEVILCHR1	274040775	274151794	+	7629.6	3403	https://www.orthodb.org/v10?query=984at40674	SMG1, nonsense mediated mRNA decay associated PI3K related kinase
1000at40674	Complete	DEVILCHR1	297046086	297383135	-	5694.9	3009	https://www.orthodb.org/v10?query=1000at40674	Sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
1024at40674	Complete	DEVILCHR2	104756699	104967415	-	6734.5	3075	https://www.orthodb.org/v10?query=1024at40674	ubiquitin carboxyl-terminal hydrolase 34 isoform X1
1040at40674	Complete	DEVILCHR4	258248261	258857181	+	5049.2	3405	https://www.orthodb.org/v10?query=1040at40674	fibrocystin
1066at40674	Complete	DEVILCHR1	73957450	74434143	-	5385.8	4093	https://www.orthodb.org/v10?query=1066at40674	ATP-binding cassette sub-family A member 13
1155at40674	Complete	DEVILCHR3	393478437	393797377	+	60550.8	30809	https://www.orthodb.org/v10?query=1155at40674	titin
1192at40674	Complete	DEVILCHR4	30948972	31015473	-	4608.7	2684	https://www.orthodb.org/v10?query=1192at40674	protein SZT2
1316at40674	Complete	DEVILCHR3	527121775	527322195	-	5385.7	2724	https://www.orthodb.org/v10?query=1316at40674	FRAS1-related extracellular matrix protein 2
1323at40674	Missing
1327at40674	Complete	DEVILCHR4	372372242	372536864	-	5440.6	2927	https://www.orthodb.org/v10?query=1327at40674	lysosomal-trafficking regulator
1386at40674	Complete	DEVILCHR3	358217226	358297508	+	4860.9	2673	https://www.orthodb.org/v10?query=1386at40674	Histone-lysine N-methyltransferase
1456at40674	Complete	DEVILCHR2	47915169	47928002	-	2483.1	3299	https://www.orthodb.org/v10?query=1456at40674	zinc finger protein 469
1478at40674	Complete	DEVILCHR5	28919357	29218673	-	3201.2	2561	https://www.orthodb.org/v10?query=1478at40674	cilia- and flagella-associated protein 54
1499at40674	Complete	DEVILCHR3	483840200	483949423	+	4749.9	2610	https://www.orthodb.org/v10?query=1499at40674	Serine-protein kinase ATM
1510at40674	Complete	DEVILCHR6	79554915	79719481	-	3794.9	2317	https://www.orthodb.org/v10?query=1510at40674	protocadherin-23
1577at40674	Complete	DEVILCHR2	524238916	524414569	+	5644.1	3140	https://www.orthodb.org/v10?query=1577at40674	Vacuolar protein sorting 13 homolog C
1579at40674	Complete	DEVILCHR4	433570554	433797426	-	5304.2	2501	https://www.orthodb.org/v10?query=1579at40674	neurofibromin
1590at40674	Complete	DEVILCHR1	327043771	327280000	-	4875.5	2767	https://www.orthodb.org/v10?query=1590at40674	vacuolar protein sorting-associated protein 13A isoform X1
1605at40674	Complete	DEVILCHR3	536950236	537004662	-	5061.1	2852	https://www.orthodb.org/v10?query=1605at40674	Dachsous cadherin-related 1
1660at40674	Complete	DEVILCHR4	233968415	234105193	+	4975.1	2597	https://www.orthodb.org/v10?query=1660at40674	Collagen type XII alpha 1 chain
1664at40674	Complete	DEVILCHR5	139178950	139471338	+	6736.1	3436	https://www.orthodb.org/v10?query=1664at40674	protein piccolo
1681at40674	Complete	DEVILCHR1	238823759	238952477	+	4781.9	2496	https://www.orthodb.org/v10?query=1681at40674	Dmx like 1
1699at40674	Complete	DEVILCHR3	169387250	169460097	-	4350.5	2471	https://www.orthodb.org/v10?query=1699at40674	E3 SUMO-protein ligase RanBP2 isoform X1
1720at40674	Complete	DEVILCHR6	35573705	35771572	-	5225.0	2536	https://www.orthodb.org/v10?query=1720at40674	protein furry homolog-like isoform X1
1750at40674	Complete	DEVILCHR5	107602417	107797486	+	4310.9	2515	https://www.orthodb.org/v10?query=1750at40674	von Willebrand factor
1759at40674	Complete	DEVILCHR3	594712433	594733041	-	2965.2	1772	https://www.orthodb.org/v10?query=1759at40674	multiple epidermal growth factor-like domains protein 8
1763at40674	Complete	DEVILCHR2	503224003	503352480	-	5068.5	2536	https://www.orthodb.org/v10?query=1763at40674	dmX-like protein 2
1869at40674	Complete	DEVILCHR3	1421500	1459923	+	3771.1	2088	https://www.orthodb.org/v10?query=1869at40674	zinc finger ZZ-type and EF-hand domain containing 1 
1900at40674	Complete	DEVILCHR2	417048784	417173732	+	3561.0	2284	https://www.orthodb.org/v10?query=1900at40674	Nuclear receptor binding SET domain protein 1
2052at40674	Complete	DEVILCHR3	567930017	567981263	-	4670.6	2905	https://www.orthodb.org/v10?query=2052at40674	Spen family transcriptional repressor
2138at40674	Complete	DEVILCHR1	90152257	90248767	+	3820.0	2329	https://www.orthodb.org/v10?query=2138at40674	neurobeachin-like protein 2
2160at40674	Complete	DEVILCHR3	189937644	190060548	-	2439.7	2095	https://www.orthodb.org/v10?query=2160at40674	Crystallin beta-gamma domain containing 3
2199at40674	Complete	DEVILCHR6	197226541	197323310	-	3685.4	2259	https://www.orthodb.org/v10?query=2199at40674	otogelin
2210at40674	Complete	DEVILCHR1	233459423	233581435	+	4250.3	2525	https://www.orthodb.org/v10?query=2210at40674	unconventional myosin-XV
2247at40674	Complete	DEVILCHR3	50272944	50382665	+	4498.5	2268	https://www.orthodb.org/v10?query=2247at40674	serine/threonine-protein kinase ATR
2256at40674	Complete	DEVILCHR4	21563582	21715730	+	4888.9	2311	https://www.orthodb.org/v10?query=2256at40674	ubiquitin carboxyl-terminal hydrolase 24
2319at40674	Complete	DEVILCHR1	698335651	698392816	-	4190.3	2236	https://www.orthodb.org/v10?query=2319at40674	eIF-2-alpha kinase activator GCN1
2333at40674	Complete	DEVILCHR3	67331169	67557889	+	4031.6	2224	https://www.orthodb.org/v10?query=2333at40674	ATP-binding cassette sub-family A member 12
2335at40674	Complete	DEVILCHR3	67092092	67171453	+	4308.9	2119	https://www.orthodb.org/v10?query=2335at40674	Fibronectin 1
2345at40674	Complete	DEVILCHR1	128105694	128222151	+	5182.4	2672	https://www.orthodb.org/v10?query=2345at40674	nipped-B-like protein
2351at40674	Complete	DEVILCHR5	49280938	49481933	-	3618.1	2030	https://www.orthodb.org/v10?query=2351at40674	otogelin-like protein
2376at40674	Complete	DEVILCHR4	438728642	438743590	-	4474.7	1953	https://www.orthodb.org/v10?query=2376at40674	pre-mRNA-processing-splicing factor 8
2383at40674	Complete	DEVILCHR1	2466295	2495383	-	3796.9	2229	https://www.orthodb.org/v10?query=2383at40674	TPR and ankyrin repeat-containing protein 1
2387at40674	Complete	DEVILCHR2	597789811	598024326	-	3760.4	2085	https://www.orthodb.org/v10?query=2387at40674	unconventional myosin-IXa
2404at40674	Complete	DEVILCHR2	469938758	470110229	+	4937.2	2540	https://www.orthodb.org/v10?query=2404at40674	Chromodomain helicase DNA binding protein 9
2441at40674	Complete	DEVILCHR2	426310782	426412024	+	4330.6	2159	https://www.orthodb.org/v10?query=2441at40674	chromodomain-helicase-DNA-binding protein 6
2444at40674	Complete	DEVILCHR4	219937739	219964599	-	3772.2	2125	https://www.orthodb.org/v10?query=2444at40674	Zinc finger protein 292
2466at40674	Complete	DEVILCHR1	460664406	460809811	-	5207.9	2604	https://www.orthodb.org/v10?query=2466at40674	Chromodomain helicase DNA binding protein 7
2478at40674	Complete	DEVILCHR2	484112557	484183129	-	3168.5	1973	https://www.orthodb.org/v10?query=2478at40674	probable helicase senataxin isoform X1
2500at40674	Complete	DEVILCHR4	131043204	131177531	-	3653.6	2104	https://www.orthodb.org/v10?query=2500at40674	cation-independent mannose-6-phosphate receptor
2502at40674	Complete	DEVILCHR1	84560236	84610145	-	4661.5	3055	https://www.orthodb.org/v10?query=2502at40674	protein bassoon
2506at40674	Complete	DEVILCHR4	89433423	89485077	-	3824.6	2804	https://www.orthodb.org/v10?query=2506at40674	abnormal spindle-like microcephaly-associated protein
2518at40674	Complete	DEVILCHR1	556046080	556094419	-	5010.5	2608	https://www.orthodb.org/v10?query=2518at40674	desmoplakin isoform X1
2524at40674	Complete	DEVILCHR3	62673896	62752390	-	4583.6	2721	https://www.orthodb.org/v10?query=2524at40674	SPEG complex locus
2573at40674	Complete	DEVILCHR2	271022291	271108483	+	590.4	269	https://www.orthodb.org/v10?query=2573at40674	HECT domain E3 ubiquitin protein ligase 1
2601at40674	Complete	DEVILCHR1	584120097	584284867	-	6159.2	2653	https://www.orthodb.org/v10?query=2601at40674	Ubiquitin protein ligase E3 component n-recognin 5
2610at40674	Complete	DEVILCHR3	361528779	361659208	+	3927.8	1956	https://www.orthodb.org/v10?query=2610at40674	alpha-tectorin
2612at40674	Complete	DEVILCHR1	367129693	367267402	+	4422.9	2208	https://www.orthodb.org/v10?query=2612at40674	ectopic P granules protein 5 homolog
2618at40674	Complete	DEVILCHR5	243974154	244109806	+	4611.7	3096	https://www.orthodb.org/v10?query=2618at40674	A-kinase anchor protein 9
2644at40674	Complete	DEVILCHR3	406563651	406622429	-	4367.8	3082	https://www.orthodb.org/v10?query=2644at40674	Xin actin binding repeat containing 2
2655at40674	Complete	DEVILCHR2	248898623	248940121	+	3637.1	1928	https://www.orthodb.org/v10?query=2655at40674	ATP-binding cassette sub-family A member 2
2682at40674	Complete	DEVILCHR2	37284107	37362326	-	5209.2	2313	https://www.orthodb.org/v10?query=2682at40674	CCR4-NOT transcription complex subunit 1
2709at40674	Complete	DEVILCHR4	68452069	68588237	+	4118.9	2653	https://www.orthodb.org/v10?query=2709at40674	centrosome-associated protein 350
2804at40674	Complete	DEVILCHR4	224297877	224379149	-	4384.1	2152	https://www.orthodb.org/v10?query=2804at40674	Dopey family member 1
2837at40674	Complete	DEVILCHR3	361951204	362147236	+	3336.2	1765	https://www.orthodb.org/v10?query=2837at40674	Sortilin related receptor 1
2841at40674	Complete	DEVILCHR1	100045211	100126086	-	4072.4	2055	https://www.orthodb.org/v10?query=2841at40674	Zinc finger protein 462
2864at40674	Complete	DEVILCHR4	357693829	357864790	-	4876.1	2525	https://www.orthodb.org/v10?query=2864at40674	ASH1 like histone lysine methyltransferase
2905at40674	Complete	DEVILCHR2	326509574	326589671	-	3427.7	2092	https://www.orthodb.org/v10?query=2905at40674	Zinc finger FYVE-type containing 26
2907at40674	Complete	DEVILCHR5	68166523	68342575	+	3853.1	2181	https://www.orthodb.org/v10?query=2907at40674	leucine-rich repeat serine/threonine-protein kinase 2
2911at40674	Complete	DEVILCHR1	673703565	673765431	-	3513.0	1917	https://www.orthodb.org/v10?query=2911at40674	DNA polymerase epsilon catalytic subunit A
2928at40674	Complete	DEVILCHR1	332174724	332281419	-	3738.6	1832	https://www.orthodb.org/v10?query=2928at40674	ATP-binding cassette sub-family A member 1
3062at40674	Missing
3076at40674	Complete	DEVILCHR1	366286434	366559418	+	3462.4	1908	https://www.orthodb.org/v10?query=3076at40674	lipoxygenase homology domain-containing protein 1 isoform X1
3111at40674	Complete	DEVILCHR5	250816552	250912792	-	4318.8	2010	https://www.orthodb.org/v10?query=3111at40674	DnaJ heat shock protein family (Hsp40) member C13
3114at40674	Fragmented	DEVILCHR1	174617139	174737104	+	2118.8	1892	https://www.orthodb.org/v10?query=3114at40674	Versican
3146at40674	Complete	DEVILCHR5	48962544	49262790	-	3824.4	2539	https://www.orthodb.org/v10?query=3146at40674	phosphatidylinositol phosphatase PTPRQ
3185at40674	Complete	DEVILCHR5	24142229	24229812	-	3955.1	2320	https://www.orthodb.org/v10?query=3185at40674	small subunit processome component 20 homolog
3214at40674	Complete	DEVILCHR2	492081235	492116249	-	4967.4	2297	https://www.orthodb.org/v10?query=3214at40674	Chromodomain-helicase-DNA-binding protein 8
3227at40674	Complete	DEVILCHR3	303516130	303570592	+	3802.3	2903	https://www.orthodb.org/v10?query=3227at40674	golgin B1 
3231at40674	Complete	DEVILCHR1	315235558	315265408	+	5122.0	2436	https://www.orthodb.org/v10?query=3231at40674	talin-1 isoform X1
3243at40674	Complete	DEVILCHR4	151076287	151103628	+	3782.7	1962	https://www.orthodb.org/v10?query=3243at40674	Human immunodeficiency virus type I enhancer binding protein 2
3256at40674	Missing
3259at40674	Complete	DEVILCHR3	432393792	432457084	-	3039.2	2596	https://www.orthodb.org/v10?query=3259at40674	breast cancer type 2 susceptibility protein
3296at40674	Complete	DEVILCHR2	214049319	214077663	-	3727.0	1929	https://www.orthodb.org/v10?query=3296at40674	Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
3334at40674	Complete	DEVILCHR2	436819396	436885232	-	3552.2	2386	https://www.orthodb.org/v10?query=3334at40674	Tenascin C
3355at40674	Complete	DEVILCHR3	590298980	590345687	+	3619.3	2090	https://www.orthodb.org/v10?query=3355at40674	spectrin beta chain, non-erythrocytic 4
3363at40674	Missing
3365at40674	Complete	DEVILCHR2	373237407	373371237	+	3859.2	2140	https://www.orthodb.org/v10?query=3365at40674	ankyrin repeat and KH domain-containing protein 1 isoform X1
3389at40674	Complete	DEVILCHR4	202586269	202893545	+	3903.3	1896	https://www.orthodb.org/v10?query=3389at40674	Activating signal cointegrator 1 complex subunit 3
3412at40674	Missing
3429at40674	Complete	DEVILCHR5	101269168	101407469	-	3201.6	1835	https://www.orthodb.org/v10?query=3429at40674	Protein tyrosine phosphatase, receptor type B
3460at40674	Complete	DEVILCHR4	435301977	435331858	-	3495.9	1835	https://www.orthodb.org/v10?query=3460at40674	KIAA0100
3481at40674	Complete	DEVILCHR2	542378487	542592470	+	1960.4	1214	https://www.orthodb.org/v10?query=3481at40674	A-kinase anchor protein 13
3493at40674	Complete	DEVILCHR4	457864056	457918963	+	4145.4	2321	https://www.orthodb.org/v10?query=3493at40674	Collagen type VI alpha 3 chain
3515at40674	Complete	DEVILCHR2	140009213	140047940	+	4473.6	1987	https://www.orthodb.org/v10?query=3515at40674	Small nuclear ribonucleoprotein U5 subunit 200
3559at40674	Complete	DEVILCHR4	269755330	269779711	-	3324.4	2036	https://www.orthodb.org/v10?query=3559at40674	cullin-9 isoform X1
3561at40674	Complete	DEVILCHR1	246573570	246651282	+	4539.3	2370	https://www.orthodb.org/v10?query=3561at40674	APC, WNT signaling pathway regulator
3670at40674	Complete	DEVILCHR5	65328975	65429720	+	2847.4	2079	https://www.orthodb.org/v10?query=3670at40674	Family with sequence similarity 208 member B
3681at40674	Complete	DEVILCHR3	245267952	245364509	+	2875.1	1899	https://www.orthodb.org/v10?query=3681at40674	nucleolar pre-ribosomal-associated protein 1
3690at40674	Missing
3713at40674	Complete	DEVILCHR3	74612122	74712726	-	3650.9	1747	https://www.orthodb.org/v10?query=3713at40674	Phosphoinositide kinase, FYVE-type zinc finger containing
3749at40674	Complete	DEVILCHR1	675584233	675696074	-	4569.6	2656	https://www.orthodb.org/v10?query=3749at40674	E1A-binding protein p400
3863at40674	Complete	DEVILCHR2	266148463	266221207	-	3062.8	2032	https://www.orthodb.org/v10?query=3863at40674	spatacsin
3907at40674	Complete	DEVILCHR1	702123551	702418851	+	3039.5	2105	https://www.orthodb.org/v10?query=3907at40674	unconventional myosin-XVIIIb
3909at40674	Complete	DEVILCHR1	550230140	550394196	-	3349.5	2182	https://www.orthodb.org/v10?query=3909at40674	Human immunodeficiency virus type I enhancer binding protein 1
3953at40674	Missing
3969at40674	Complete	DEVILCHR2	218703280	218767894	+	2293.0	1694	https://www.orthodb.org/v10?query=3969at40674	fer-1-like protein 5
3990at40674	Complete	DEVILCHR1	262548509	262592631	+	3205.8	1833	https://www.orthodb.org/v10?query=3990at40674	integrator complex subunit 1 isoform X1
4023at40674	Complete	DEVILCHR2	367517850	367605606	+	3410.2	1751	https://www.orthodb.org/v10?query=4023at40674	Autophagy related 2B
4033at40674	Complete	DEVILCHR4	110266835	110333564	+	2937.3	4474	https://www.orthodb.org/v10?query=4033at40674	Centromere protein F
4078at40674	Complete	DEVILCHR3	237341704	237469802	-	3320.4	1936	https://www.orthodb.org/v10?query=4078at40674	Dopey family member 2
4102at40674	Complete	DEVILCHR4	440981152	441114508	-	3826.8	2120	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4125at40674	Complete	DEVILCHR4	156880091	157082977	-	3664.0	1874	https://www.orthodb.org/v10?query=4125at40674	ARFGEF family member 3
4129at40674	Complete	DEVILCHR5	224325650	224445122	-	2985.9	1682	https://www.orthodb.org/v10?query=4129at40674	supervillin isoform X1
4146at40674	Complete	DEVILCHR1	106128023	106250528	+	3234.8	1874	https://www.orthodb.org/v10?query=4146at40674	FRAS1-related extracellular matrix protein 1
4173at40674	Complete	DEVILCHR4	384944361	385025487	-	2905.9	2001	https://www.orthodb.org/v10?query=4173at40674	protein ELYS
4200at40674	Complete	DEVILCHR2	203352533	203480548	-	3783.1	1810	https://www.orthodb.org/v10?query=4200at40674	HEAT repeat-containing protein 5B
4246at40674	Complete	DEVILCHR2	530751105	530891795	-	3159.9	1656	https://www.orthodb.org/v10?query=4246at40674	Leucine rich repeat kinase 1
4259at40674	Complete	DEVILCHR1	684003348	684170663	+	2723.7	1827	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4351at40674	Complete	DEVILCHR4	323785634	324251451	-	3530.4	1695	https://www.orthodb.org/v10?query=4351at40674	protein TANC2 isoform X1
4418at40674	Complete	DEVILCHR2	250224929	250275694	-	2961.6	2037	https://www.orthodb.org/v10?query=4418at40674	telomerase protein component 1
4430at40674	Complete	DEVILCHR5	184113446	184179570	+	3577.5	1755	https://www.orthodb.org/v10?query=4430at40674	Nucleoporin 205
4478at40674	Complete	DEVILCHR1	406057108	406222011	-	3258.0	1696	https://www.orthodb.org/v10?query=4478at40674	unconventional myosin-X
4482at40674	Complete	DEVILCHR2	214911689	215075937	+	3094.8	1612	https://www.orthodb.org/v10?query=4482at40674	Otoferlin
4506at40674	Complete	DEVILCHR2	489298503	489340823	+	2403.5	1947	https://www.orthodb.org/v10?query=4506at40674	protein transport protein Sec16A isoform X1
4523at40674	Complete	DEVILCHR2	5759336	5869983	+	2896.6	1858	https://www.orthodb.org/v10?query=4523at40674	neuroblastoma-amplified sequence
4526at40674	Complete	DEVILCHR1	697887053	698030903	-	3545.0	1711	https://www.orthodb.org/v10?query=4526at40674	citron Rho-interacting kinase isoform X1
4610at40674	Complete	DEVILCHR6	232632807	232670791	-	2901.0	1504	https://www.orthodb.org/v10?query=4610at40674	low-density lipoprotein receptor-related protein 4
4646at40674	Complete	DEVILCHR5	169116495	169340130	+	3155.3	1986	https://www.orthodb.org/v10?query=4646at40674	Protein tyrosine phosphatase, receptor type Z1
4673at40674	Complete	DEVILCHR1	497123541	497273893	+	3386.2	1733	https://www.orthodb.org/v10?query=4673at40674	Structural maintenance of chromosomes flexible hinge domain containing 1
4731at40674	Complete	DEVILCHR4	373299944	373354081	-	3209.4	1898	https://www.orthodb.org/v10?query=4731at40674	HEAT repeat-containing protein 1
4845at40674	Fragmented	DEVILCHR3	340232814	340253582	-	1981.0	1049	https://www.orthodb.org/v10?query=4845at40674	lactase-phlorizin hydrolase
4879at40674	Complete	DEVILCHR6	232542144	232604240	-	3313.8	1741	https://www.orthodb.org/v10?query=4879at40674	cytoskeleton-associated protein 5
4881at40674	Complete	DEVILCHR4	265010577	265020172	-	2592.5	1642	https://www.orthodb.org/v10?query=4881at40674	tudor domain-containing protein 6
4904at40674	Complete	DEVILCHR1	661564676	661654018	+	2903.0	1640	https://www.orthodb.org/v10?query=4904at40674	unconventional myosin-IXb
4959at40674	Complete	DEVILCHR3	466446351	466538657	+	1619.4	2050	https://www.orthodb.org/v10?query=4959at40674	centrosomal protein 295 
4980at40674	Complete	DEVILCHR3	51641156	51744714	+	4053.4	1890	https://www.orthodb.org/v10?query=4980at40674	Thyroid hormone receptor interactor 12
5030at40674	Complete	DEVILCHR3	87877650	88275742	+	3055.8	1603	https://www.orthodb.org/v10?query=5030at40674	von Willebrand factor A domain containing 8 
5049at40674	Complete	DEVILCHR4	307233708	307305587	+	3029.1	1935	https://www.orthodb.org/v10?query=5049at40674	BAH and coiled-coil domain-containing protein 1
5066at40674	Complete	DEVILCHR3	415808791	415983950	+	2491.3	1560	https://www.orthodb.org/v10?query=5066at40674	lymphocyte antigen 75
5073at40674	Complete	DEVILCHR1	335959179	336119576	+	3564.0	1933	https://www.orthodb.org/v10?query=5073at40674	CREB binding protein
5088at40674	Complete	DEVILCHR5	151988495	152070731	-	3124.8	1625	https://www.orthodb.org/v10?query=5088at40674	laminin subunit beta-1
5111at40674	Complete	DEVILCHR2	262885534	262974031	+	3772.6	2399	https://www.orthodb.org/v10?query=5111at40674	MAX gene-associated protein isoform X1
5152at40674	Complete	DEVILCHR2	96259871	96353370	-	3395.6	1614	https://www.orthodb.org/v10?query=5152at40674	proteasome activator complex subunit 4
5169at40674	Complete	DEVILCHR5	39629486	39747990	+	3295.3	2105	https://www.orthodb.org/v10?query=5169at40674	centrosomal protein 290 
5171at40674	Complete	DEVILCHR1	508471032	508609097	+	2791.2	2020	https://www.orthodb.org/v10?query=5171at40674	centrosomal protein 192 
5180at40674	Complete	DEVILCHR2	369062735	369121994	+	2978.6	1519	https://www.orthodb.org/v10?query=5180at40674	Dicer 1, ribonuclease III
5207at40674	Complete	DEVILCHR2	82962515	83372957	-	2478.0	1648	https://www.orthodb.org/v10?query=5207at40674	THADA, armadillo repeat containing
5214at40674	Complete	DEVILCHR1	526056896	526067756	+	1596.5	1249	https://www.orthodb.org/v10?query=5214at40674	Zinc finger protein 407
5296at40674	Complete	DEVILCHR1	122854955	122961878	-	2833.9	1494	https://www.orthodb.org/v10?query=5296at40674	general transcription factor 3C polypeptide 1
5312at40674	Complete	DEVILCHR2	483145930	483197640	+	3176.1	1858	https://www.orthodb.org/v10?query=5312at40674	Proline rich coiled-coil 2B
5351at40674	Fragmented	DEVILCHR2	265168399	265188200	+	3089.7	2014	https://www.orthodb.org/v10?query=5351at40674	microtubule-associated protein 1A
5359at40674	Complete	DEVILCHR1	519109093	519321442	-	2967.0	1974	https://www.orthodb.org/v10?query=5359at40674	rotatin
5367at40674	Complete	DEVILCHR1	53427001	53616992	-	2005.3	1334	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5376at40674	Complete	DEVILCHR5	177059558	177088770	-	1732.3	1266	https://www.orthodb.org/v10?query=5376at40674	kielin/chordin-like protein
